"","transactionId","fromCustomerId","fromAccountNo","toCustomerId","toAccountNo","transactionSource","debitCreditIndicator","amount","timeOfTransaction","date","status","chequeId","wireId","onlineId","branchCode","description","tran_cluster"
"8218",602717,526,68621,570,20345,"Online","credit",28380,"00:33:33",2020-07-11,"Completed","",0,"9910266","USA-WV25984","",3
"8221",8835940,526,68621,570,20345,"Online","credit",44341,"03:50:17",2020-07-11,"Completed","",0,"170409","USA-WV25984","",3
"8222",8967100,526,68621,570,20345,"Online","credit",26833,"02:10:28",2020-07-11,"Completed","",0,"4717851","USA-WV25984","",3
"8223",9149739,526,68621,570,20345,"Online","credit",43542,"02:27:51",2020-07-11,"Completed","",0,"8587783","USA-WV25984","",3
"8224",6679691,526,68621,570,20345,"Online","credit",44273,"01:30:12",2020-07-11,"Completed","",0,"7886815","USA-WV25984","",3
"8226",4588894,526,68621,570,20345,"Online","credit",41457,"01:10:11",2020-07-11,"Completed","",0,"2948210","USA-WV25984","",3
"8229",5168198,526,68621,570,20345,"Online","credit",37676,"02:40:05",2020-07-11,"Completed","",0,"6183287","USA-WV25984","",3
"8231",3685393,526,68621,570,20345,"Online","credit",32774,"03:15:53",2020-07-11,"Completed","",0,"4528486","USA-WV25984","",3
"8232",1952145,526,68621,570,20345,"Online","credit",38709,"00:16:03",2020-07-11,"Completed","",0,"6675101","USA-WV25984","",3
"8234",7240918,526,68621,570,20345,"Online","credit",37685,"00:44:03",2020-07-11,"Completed","",0,"2322273","USA-WV25984","",3
"8238",2521894,526,68621,570,20345,"Online","credit",47363,"01:12:58",2020-07-11,"Completed","",0,"4826619","USA-WV25984","",3
"8239",2552871,526,68621,570,20345,"Online","credit",48820,"00:40:55",2020-07-11,"Completed","",0,"6354726","USA-WV25984","",3
"8247",9138033,526,68621,570,20345,"Online","credit",42979,"00:46:57",2020-07-11,"Completed","",0,"6978980","USA-WV25984","",3
"8257",5576649,526,68621,570,20345,"Online","credit",41073,"02:23:25",2020-07-11,"Completed","",0,"2722134","USA-WV25984","",3
"8261",6176989,526,68621,570,20345,"Online","credit",48289,"03:54:29",2020-07-11,"Completed","",0,"2896557","USA-WV25984","",3
"8265",3458832,526,68621,570,20345,"Online","credit",49511,"00:32:32",2020-07-11,"Completed","",0,"8504359","USA-WV25984","",3
"8267",2808305,526,68621,570,20345,"Online","credit",30801,"02:38:27",2020-07-11,"Completed","",0,"5431281","USA-WV25984","",3
"8270",4905251,526,68621,570,20345,"Online","credit",23685,"00:07:22",2020-07-11,"Completed","",0,"7372393","USA-WV25984","",3
"8275",188107,526,68621,570,20345,"Online","credit",44696,"00:44:09",2020-07-11,"Completed","",0,"179999","USA-WV25984","",3
"8276",9765933,526,68621,570,20345,"Online","credit",38175,"03:41:16",2020-07-11,"Completed","",0,"6983744","USA-WV25984","",3
"8279",1468612,526,68621,570,20345,"Online","credit",32093,"01:52:55",2020-07-11,"Completed","",0,"6597191","USA-WV25984","",3
"8280",8799536,526,68621,570,20345,"Online","credit",32481,"00:00:57",2020-07-11,"Completed","",0,"5973675","USA-WV25984","",3
"8285",2500496,526,68621,570,20345,"Online","credit",35452,"00:27:52",2020-07-11,"Completed","",0,"3075320","USA-WV25984","",3
"8286",5536638,526,68621,570,20345,"Online","credit",31479,"01:01:29",2020-07-11,"Completed","",0,"7682024","USA-WV25984","",3
"8287",9765257,526,68621,570,20345,"Online","credit",48979,"03:51:40",2020-07-11,"Completed","",0,"6662191","USA-WV25984","",3
"8291",928731,526,68621,570,20345,"Online","credit",23527,"03:51:43",2020-07-11,"Completed","",0,"3145570","USA-WV25984","",3
"8293",7760819,526,68621,570,20345,"Online","credit",47931,"00:58:00",2020-07-11,"Completed","",0,"3693516","USA-WV25984","",3
"8295",5769475,526,68621,570,20345,"Online","credit",31469,"02:43:41",2020-07-11,"Completed","",0,"2525760","USA-WV25984","",3
"8297",291707,526,68621,570,20345,"Online","credit",33288,"03:48:52",2020-07-11,"Completed","",0,"6178991","USA-WV25984","",3
"8298",171230,526,68621,570,20345,"Online","credit",40620,"00:57:21",2020-07-11,"Completed","",0,"8841134","USA-WV25984","",3
"8300",4040768,526,68621,570,20345,"Online","credit",28962,"00:22:10",2020-07-11,"Completed","",0,"2341754","USA-WV25984","",3
"8304",8300078,526,68621,570,20345,"Online","credit",45305,"01:26:23",2020-07-11,"Completed","",0,"291190","USA-WV25984","",3
"8306",5658924,526,68621,570,20345,"Online","credit",32479,"02:45:45",2020-07-11,"Completed","",0,"418865","USA-WV25984","",3
"8307",569713,526,68621,570,20345,"Online","credit",30993,"01:35:16",2020-07-11,"Completed","",0,"5437657","USA-WV25984","",3
"8310",6846106,526,68621,570,20345,"Online","credit",37241,"00:29:08",2020-07-11,"Completed","",0,"5396889","USA-WV25984","",3
"8311",454533,526,68621,570,20345,"Online","credit",44261,"02:50:08",2020-07-11,"Completed","",0,"1248626","USA-WV25984","",3
"8316",5896533,526,68621,570,20345,"Online","credit",42792,"01:49:08",2020-07-11,"Completed","",0,"1111785","USA-WV25984","",3
"8318",3476480,526,68621,570,20345,"Online","credit",26902,"00:59:09",2020-07-11,"Completed","",0,"8252332","USA-WV25984","",3
"8319",9193751,526,68621,570,20345,"Online","credit",47884,"03:28:22",2020-07-11,"Completed","",0,"370799","USA-WV25984","",3
"8320",2280292,526,68621,570,20345,"Online","credit",27996,"01:23:14",2020-07-11,"Completed","",0,"6804844","USA-WV25984","",3
"8321",6596522,526,68621,570,20345,"Online","credit",41832,"03:08:03",2020-07-11,"Completed","",0,"9265134","USA-WV25984","",3
"8322",1933145,526,68621,570,20345,"Online","credit",32395,"01:28:02",2020-07-11,"Completed","",0,"7604994","USA-WV25984","",3
"8325",7003077,526,68621,570,20345,"Online","credit",30311,"03:29:31",2020-07-11,"Completed","",0,"6608995","USA-WV25984","",3
"8336",4958991,526,68621,570,20345,"Online","credit",32174,"01:54:49",2020-07-11,"Completed","",0,"1382858","USA-WV25984","",3
"8338",6602433,526,68621,570,20345,"Online","credit",28869,"00:56:00",2020-07-11,"Completed","",0,"1040911","USA-WV25984","",3
"8340",9148237,526,68621,570,20345,"Online","credit",34601,"00:14:46",2020-07-11,"Completed","",0,"8102083","USA-WV25984","",3
"8342",9143662,526,68621,570,20345,"Online","credit",39254,"00:55:43",2020-07-11,"Completed","",0,"2084150","USA-WV25984","",3
"8343",3122731,526,68621,570,20345,"Online","credit",24174,"01:46:15",2020-07-11,"Completed","",0,"7350587","USA-WV25984","",3
"8345",4486776,526,68621,570,20345,"Online","credit",30331,"01:04:51",2020-07-11,"Completed","",0,"5393707","USA-WV25984","",3
"8347",4338321,526,68621,570,20345,"Online","credit",39840,"02:50:00",2020-07-11,"Completed","",0,"2984376","USA-WV25984","",3
"8349",4298201,526,68621,570,20345,"Online","credit",36576,"02:03:47",2020-07-11,"Completed","",0,"9466005","USA-WV25984","",3
"8351",6828038,526,68621,570,20345,"Online","credit",28517,"03:13:21",2020-07-11,"Completed","",0,"5843058","USA-WV25984","",3
"8352",6629548,526,68621,570,20345,"Online","credit",45205,"01:15:37",2020-07-11,"Completed","",0,"602052","USA-WV25984","",3
"8360",1202286,526,68621,570,20345,"Online","credit",40320,"03:08:54",2020-07-11,"Completed","",0,"2229420","USA-WV25984","",3
"8361",5270628,526,68621,570,20345,"Online","credit",27910,"03:30:09",2020-07-11,"Completed","",0,"6724541","USA-WV25984","",3
"8366",7094373,526,68621,570,20345,"Online","credit",34130,"03:03:51",2020-07-11,"Completed","",0,"7823114","USA-WV25984","",3
"8374",6325482,526,68621,570,20345,"Online","credit",37464,"02:50:21",2020-07-11,"Completed","",0,"4878859","USA-WV25984","",3
"8382",8614104,526,68621,570,20345,"Online","credit",25231,"00:09:23",2020-07-11,"Completed","",0,"5654057","USA-WV25984","",3
"8384",8896917,526,68621,570,20345,"Online","credit",27029,"01:02:41",2020-07-11,"Completed","",0,"5914263","USA-WV25984","",3
"8387",4750468,526,68621,570,20345,"Online","credit",34671,"03:21:27",2020-07-11,"Completed","",0,"4611638","USA-WV25984","",3
"8390",8649405,526,68621,570,20345,"Online","credit",40391,"00:56:53",2020-07-11,"Completed","",0,"449034","USA-WV25984","",3
"8392",3815142,526,68621,570,20345,"Online","credit",38822,"03:28:13",2020-07-11,"Completed","",0,"8607635","USA-WV25984","",3
"8394",3232980,526,68621,570,20345,"Online","credit",40001,"03:02:53",2020-07-11,"Completed","",0,"8682003","USA-WV25984","",3
"8398",4972945,526,68621,570,20345,"Online","credit",31721,"03:37:17",2020-07-11,"Completed","",0,"1409149","USA-WV25984","",3
"8409",6042006,526,68621,570,20345,"Online","credit",38660,"03:36:50",2020-07-11,"Completed","",0,"1065673","USA-WV25984","",3
"8414",7863504,526,68621,570,20345,"Online","credit",23747,"01:25:55",2020-07-11,"Completed","",0,"7540445","USA-WV25984","",3
"8415",6007325,526,68621,570,20345,"Online","credit",29082,"01:37:39",2020-07-11,"Completed","",0,"7314687","USA-WV25984","",3
"8416",5221498,526,68621,570,20345,"Online","credit",30867,"02:26:38",2020-07-11,"Completed","",0,"8544441","USA-WV25984","",3
"8419",763886,526,68621,570,20345,"Online","credit",41767,"03:18:26",2020-07-11,"Completed","",0,"5092618","USA-WV25984","",3
"8420",1065910,526,68621,570,20345,"Online","credit",29650,"00:00:18",2020-07-11,"Completed","",0,"9538165","USA-WV25984","",3
"8424",8101862,526,68621,570,20345,"Online","credit",41777,"03:37:54",2020-07-11,"Completed","",0,"4777992","USA-WV25984","",3
"8430",1180794,526,68621,570,20345,"Online","credit",38383,"01:35:49",2020-07-11,"Completed","",0,"1561792","USA-WV25984","",3
"8431",2031170,526,68621,570,20345,"Online","credit",46733,"00:23:49",2020-07-11,"Completed","",0,"1192561","USA-WV25984","",3
"8435",2990858,526,68621,570,20345,"Online","credit",26868,"03:36:26",2020-07-11,"Completed","",0,"8493147","USA-WV25984","",3
"8436",1301319,526,68621,570,20345,"Online","credit",47333,"03:36:54",2020-07-11,"Completed","",0,"856982","USA-WV25984","",3
"8440",6770030,526,68621,570,20345,"Online","credit",23355,"01:49:16",2020-07-11,"Completed","",0,"4206841","USA-WV25984","",3
"8444",3553228,526,68621,570,20345,"Online","credit",42205,"02:59:18",2020-07-11,"Completed","",0,"3333512","USA-WV25984","",3
"8446",1657423,526,68621,570,20345,"Online","credit",35744,"01:23:42",2020-07-11,"Completed","",0,"7009169","USA-WV25984","",3
"8448",6644876,526,68621,570,20345,"Online","credit",25345,"01:38:01",2020-07-11,"Completed","",0,"9959039","USA-WV25984","",3
"8450",5475825,526,68621,570,20345,"Online","credit",34954,"03:22:06",2020-07-11,"Completed","",0,"3709453","USA-WV25984","",3
"8452",1440584,526,68621,570,20345,"Online","credit",38953,"02:44:32",2020-07-11,"Completed","",0,"6827025","USA-WV25984","",3
"8454",444416,526,68621,570,20345,"Online","credit",37350,"03:28:47",2020-07-11,"Completed","",0,"2656230","USA-WV25984","",3
"8456",7636396,526,68621,570,20345,"Online","credit",42952,"03:22:22",2020-07-11,"Completed","",0,"8992578","USA-WV25984","",3
"8461",6835867,526,68621,570,20345,"Online","credit",30955,"00:12:50",2020-07-11,"Completed","",0,"6775886","USA-WV25984","",3
"8475",3412397,526,68621,570,20345,"Online","credit",41341,"03:49:18",2020-07-11,"Completed","",0,"5798998","USA-WV25984","",3
"8478",6989407,526,68621,570,20345,"Online","credit",41300,"00:50:26",2020-07-11,"Completed","",0,"8097258","USA-WV25984","",3
"8481",3784808,526,68621,570,20345,"Online","credit",42364,"01:00:30",2020-07-11,"Completed","",0,"854645","USA-WV25984","",3
"8485",1540923,526,68621,570,20345,"Online","credit",38171,"03:27:09",2020-07-11,"Completed","",0,"8533124","USA-WV25984","",3
"8490",3517570,526,68621,570,20345,"Online","credit",46640,"02:43:45",2020-07-11,"Completed","",0,"3858412","USA-WV25984","",3
"8492",5184123,526,68621,570,20345,"Online","credit",28495,"00:20:39",2020-07-11,"Completed","",0,"5585607","USA-WV25984","",3
"8494",1408520,526,68621,570,20345,"Online","credit",30886,"00:24:56",2020-07-11,"Completed","",0,"2697343","USA-WV25984","",3
"8495",4503076,526,68621,570,20345,"Online","credit",37757,"00:05:32",2020-07-11,"Completed","",0,"9305463","USA-WV25984","",3
"8496",1004450,526,68621,570,20345,"Online","credit",23786,"03:38:16",2020-07-11,"Completed","",0,"4461950","USA-WV25984","",3
"8497",8881552,526,68621,570,20345,"Online","credit",25763,"01:58:37",2020-07-11,"Completed","",0,"247674","USA-WV25984","",3
"8499",5164711,526,68621,570,20345,"Online","credit",22669,"03:09:10",2020-07-11,"Completed","",0,"4965266","USA-WV25984","",3
"8501",2489893,526,68621,570,20345,"Online","credit",33963,"02:59:29",2020-07-11,"Completed","",0,"774257","USA-WV25984","",3
"8502",3178187,526,68621,570,20345,"Online","credit",44115,"02:39:56",2020-07-11,"Completed","",0,"1466885","USA-WV25984","",3
"8504",5051523,526,68621,570,20345,"Online","credit",22482,"03:37:16",2020-07-11,"Completed","",0,"8313450","USA-WV25984","",3
"8509",8250228,526,68621,570,20345,"Online","credit",40429,"02:40:55",2020-07-11,"Completed","",0,"8472023","USA-WV25984","",3
"8521",4954972,526,68621,570,20345,"Online","credit",42855,"02:08:20",2020-07-11,"Completed","",0,"3622021","USA-WV25984","",3
"8529",213801,526,68621,570,20345,"Online","credit",47688,"02:41:41",2020-07-11,"Completed","",0,"5702309","USA-WV25984","",3
"8531",2639065,526,68621,570,20345,"Online","credit",49164,"02:43:27",2020-07-11,"Completed","",0,"2006175","USA-WV25984","",3
"8533",2809430,526,68621,570,20345,"Online","credit",28404,"00:36:30",2020-07-11,"Completed","",0,"2779388","USA-WV25984","",3
"8538",1949259,669,52493,677,54583,"Cash","credit",44561,"01:49:38",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8539",8457048,669,52493,677,54583,"Cash","credit",42249,"00:53:36",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8541",8712516,669,52493,677,54583,"Cash","credit",22403,"00:38:25",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8545",9211933,669,52493,677,54583,"Cash","credit",25170,"01:52:53",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8546",2555400,669,52493,677,54583,"Cash","credit",26791,"03:04:18",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8548",9875957,669,52493,677,54583,"Cash","credit",38131,"01:46:36",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8556",4388487,669,52493,677,54583,"Cash","credit",47771,"00:03:28",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8561",6086438,669,52493,677,54583,"Cash","credit",32561,"00:53:25",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8566",4832373,669,52493,677,54583,"Cash","credit",29163,"02:09:10",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8570",5964427,669,52493,677,54583,"Cash","credit",29481,"03:45:04",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8571",2348683,669,52493,677,54583,"Cash","credit",23692,"00:45:22",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8573",9506340,669,52493,677,54583,"Cash","credit",37377,"03:16:37",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8574",4653890,669,52493,677,54583,"Cash","credit",39368,"03:13:46",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8577",4239312,669,52493,677,54583,"Cash","credit",28847,"02:39:13",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8579",2395554,669,52493,677,54583,"Cash","credit",22739,"00:52:58",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8580",1596544,669,52493,677,54583,"Cash","credit",36441,"02:55:57",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8584",613418,669,52493,677,54583,"Cash","credit",34170,"00:27:10",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8585",4565221,669,52493,677,54583,"Cash","credit",42411,"00:40:01",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8588",8242025,669,52493,677,54583,"Cash","credit",32290,"01:54:54",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8589",3701624,669,52493,677,54583,"Cash","credit",38705,"00:43:08",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8590",3385251,669,52493,677,54583,"Cash","credit",38351,"01:07:38",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8591",1160129,669,52493,677,54583,"Cash","credit",35498,"01:46:01",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8599",5236939,669,52493,677,54583,"Cash","credit",25869,"02:58:21",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8600",8554273,669,52493,677,54583,"Cash","credit",38548,"03:42:03",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8602",6363916,669,52493,677,54583,"Cash","credit",28564,"03:41:36",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8607",5963231,669,52493,677,54583,"Cash","credit",27706,"02:39:28",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8614",9346747,669,52493,677,54583,"Cash","credit",47569,"00:10:00",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8615",8056731,669,52493,677,54583,"Cash","credit",27865,"00:00:36",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8621",475394,669,52493,677,54583,"Cash","credit",36609,"02:01:27",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8627",8195113,669,52493,677,54583,"Cash","credit",43390,"00:22:56",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8629",2671671,669,52493,677,54583,"Cash","credit",44722,"01:15:55",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8632",8537511,669,52493,677,54583,"Cash","credit",44537,"02:28:36",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8635",4112233,669,52493,677,54583,"Cash","credit",28204,"00:20:46",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8641",4916440,669,52493,677,54583,"Cash","credit",28241,"01:44:13",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8650",9838176,669,52493,677,54583,"Cash","credit",35291,"00:41:11",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8652",9666528,669,52493,677,54583,"Cash","credit",39384,"01:11:45",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8659",1106859,669,52493,677,54583,"Cash","credit",29576,"03:01:35",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8662",5384611,669,52493,677,54583,"Cash","credit",35350,"03:07:31",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8668",9665654,669,52493,677,54583,"Cash","credit",48220,"03:27:35",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8670",2322314,669,52493,677,54583,"Cash","credit",41087,"01:38:58",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8677",8897720,669,52493,677,54583,"Cash","credit",36809,"01:46:55",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8680",3357808,669,52493,677,54583,"Cash","credit",30948,"02:35:31",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8681",5515844,669,52493,677,54583,"Cash","credit",32450,"02:13:44",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8685",4900429,669,52493,677,54583,"Cash","credit",29043,"01:20:33",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8691",7669592,669,52493,677,54583,"Cash","credit",32396,"03:58:58",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8695",6402853,669,52493,677,54583,"Cash","credit",34208,"03:13:20",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8699",8755745,669,52493,677,54583,"Cash","credit",48063,"01:14:00",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8700",3061835,669,52493,677,54583,"Cash","credit",41035,"01:31:17",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8706",7384023,669,52493,677,54583,"Cash","credit",25790,"01:35:37",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8709",5065774,669,52493,677,54583,"Cash","credit",33366,"02:35:33",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8712",3639205,669,52493,677,54583,"Cash","credit",47375,"01:15:42",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8713",9282776,669,52493,677,54583,"Cash","credit",42928,"00:15:05",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8716",3148775,669,52493,677,54583,"Cash","credit",48665,"03:01:48",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8721",6166431,669,52493,677,54583,"Cash","credit",49132,"03:03:50",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8723",6790381,669,52493,677,54583,"Cash","credit",44590,"02:13:39",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8725",8569517,669,52493,677,54583,"Cash","credit",26972,"01:48:33",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8732",7696366,669,52493,677,54583,"Cash","credit",46377,"00:38:50",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8743",2497273,669,52493,677,54583,"Cash","credit",42503,"03:18:12",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8746",4547916,669,52493,677,54583,"Cash","credit",27803,"03:51:31",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8749",6185187,669,52493,677,54583,"Cash","credit",41320,"02:11:23",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8750",3284206,669,52493,677,54583,"Cash","credit",45447,"02:37:08",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8755",7383777,669,52493,677,54583,"Cash","credit",25207,"00:40:04",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8756",700392,669,52493,677,54583,"Cash","credit",23641,"02:06:40",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8764",5714598,669,52493,677,54583,"Cash","credit",24580,"03:57:45",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8770",1849889,669,52493,677,54583,"Cash","credit",42678,"00:09:36",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8772",1153529,669,52493,677,54583,"Cash","credit",47342,"01:53:56",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8774",313724,669,52493,677,54583,"Cash","credit",46880,"03:31:14",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8775",4884083,669,52493,677,54583,"Cash","credit",44396,"02:09:13",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8776",9662755,669,52493,677,54583,"Cash","credit",22767,"01:24:37",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8785",2337445,669,52493,677,54583,"Cash","credit",29475,"01:44:01",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8788",8022899,669,52493,677,54583,"Cash","credit",32812,"01:14:24",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8790",7754963,669,52493,677,54583,"Cash","credit",35580,"02:25:38",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8796",3264194,669,52493,677,54583,"Cash","credit",25039,"02:50:57",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8800",6876653,669,52493,677,54583,"Cash","credit",28458,"01:26:27",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8801",9917861,669,52493,677,54583,"Cash","credit",32720,"01:03:26",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8804",6195650,669,52493,677,54583,"Cash","credit",26002,"01:54:38",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8806",9831749,669,52493,677,54583,"Cash","credit",39376,"01:04:29",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8813",4283161,669,52493,677,54583,"Cash","credit",38476,"03:04:25",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8821",630606,669,52493,677,54583,"Cash","credit",24079,"01:46:17",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8831",1042958,669,52493,677,54583,"Cash","credit",24209,"00:08:25",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8834",4831575,669,52493,677,54583,"Cash","credit",30824,"00:46:55",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8840",6970634,669,52493,677,54583,"Cash","credit",27151,"00:40:35",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8841",3910927,669,52493,677,54583,"Cash","credit",33289,"00:31:49",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8847",7760979,669,52493,677,54583,"Cash","credit",49275,"00:41:35",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8848",2106722,669,52493,677,54583,"Cash","credit",49753,"02:58:14",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8849",8425330,669,52493,677,54583,"Cash","credit",33062,"01:39:19",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8850",2149311,669,52493,677,54583,"Cash","credit",29163,"03:08:18",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8851",6164707,669,52493,677,54583,"Cash","credit",30907,"00:14:42",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8852",1385911,669,52493,677,54583,"Cash","credit",42557,"02:48:50",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8853",2257331,669,52493,677,54583,"Cash","credit",29958,"03:39:04",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8854",450668,669,52493,677,54583,"Cash","credit",34565,"02:07:23",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8855",332659,669,52493,677,54583,"Cash","credit",33498,"01:31:21",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8858",977484,669,52493,677,54583,"Cash","credit",40744,"02:25:51",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8859",1082158,669,52493,677,54583,"Cash","credit",39907,"03:34:26",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8862",6675817,669,52493,677,54583,"Cash","credit",36909,"03:53:12",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8863",310187,669,52493,677,54583,"Cash","credit",38162,"00:14:10",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8866",594775,669,52493,677,54583,"Cash","credit",25222,"02:01:07",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8868",904279,669,52493,677,54583,"Cash","credit",23848,"02:16:49",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8869",837751,669,52493,677,54583,"Cash","credit",36914,"01:07:11",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8871",7582697,669,52493,677,54583,"Cash","credit",38229,"01:18:18",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8873",5605291,669,52493,677,54583,"Cash","credit",37555,"03:56:23",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8874",6565740,669,52493,677,54583,"Cash","credit",47795,"00:31:01",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8878",6121446,669,52493,677,54583,"Cash","credit",23268,"03:12:30",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8884",918244,669,52493,677,54583,"Cash","credit",41416,"00:23:30",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8889",3931930,669,52493,677,54583,"Cash","credit",24416,"00:51:05",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8892",5125832,669,52493,677,54583,"Cash","credit",31605,"00:40:59",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8894",2745439,669,52493,677,54583,"Cash","credit",41304,"02:38:45",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8901",3015767,669,52493,677,54583,"Cash","credit",36754,"02:11:38",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
"8906",2113428,669,52493,677,54583,"Cash","credit",44793,"00:28:52",2020-07-11,"Completed","",0,"","USA-AZ85737","",3
